OBSDHM,RF
202004111850 ,0
202004111900 ,0
202004111910 ,0
202004111920 ,0
202004111930 ,0
202004111940 ,1
202004111950 ,0
202004112000 ,0
202004112010 ,0
202004112020 ,0
202004112030 ,0
202004112040 ,0
202004112050 ,0
202004112100 ,1
202004112110 ,0
202004112120 ,0
202004112130 ,0
202004112140 ,0
202004112150 ,0
202004112200 ,0
202004112210 ,1
202004112220 ,0
202004112230 ,0
202004112240 ,0
202004112250 ,0
202004112300 ,0
202004112310 ,0
202004112320 ,0
202004112330 ,0
202004112340 ,0
202004112350 ,0
202004112400 ,0
202004120010 ,0
202004120020 ,0
202004120030 ,0
202004120040 ,0
202004120050 ,0
202004120100 ,0
202004120110 ,0
202004120120 ,0
202004120130 ,0
202004120140 ,0
202004120150 ,0
202004120200 ,0
202004120210 ,0
202004120220 ,0
202004120230 ,0
202004120240 ,0
202004120250 ,1
202004120300 ,0
202004120310 ,0
202004120320 ,0
202004120330 ,0
202004120340 ,0
202004120350 ,0
202004120400 ,0
202004120410 ,0
202004120420 ,0
202004120430 ,0
202004120440 ,0
202004120450 ,0
202004120500 ,0
202004120510 ,0
202004120520 ,0
202004120530 ,0
202004120540 ,0
202004120550 ,0
202004120600 ,0
202004120610 ,0
202004120620 ,0
202004120630 ,0
202004120640 ,0
202004120650 ,0
202004120700 ,0
202004120710 ,0
202004120720 ,0
202004120730 ,0
202004120740 ,0
202004120750 ,0
202004120800 ,0
202004120810 ,0
202004120820 ,0
202004120830 ,0
202004120840 ,0
202004120850 ,0
202004120900 ,0
202004120910 ,0
202004120920 ,0
202004120930 ,0
202004120940 ,0
202004120950 ,0
202004121000 ,0
202004121010 ,0
202004121020 ,0
202004121030 ,0
202004121040 ,0
202004121050 ,0
202004121100 ,0
202004121110 ,0
202004121120 ,0
202004121130 ,0
202004121140 ,0
202004121150 ,0
202004121200 ,0
202004121210 ,0
202004121220 ,0
202004121230 ,0
202004121240 ,0
202004121250 ,0
202004121300 ,0
202004121310 ,0
202004121320 ,0
202004121330 ,0
202004121340 ,0
202004121350 ,0
202004121400 ,0
202004121410 ,0
202004121420 ,0
202004121430 ,0
202004121440 ,0
202004121450 ,0
202004121500 ,0
202004121510 ,1
202004121520 ,0
202004121530 ,0
202004121540 ,0
202004121550 ,0
202004121600 ,0
202004121610 ,0
202004121620 ,0
202004121630 ,0
202004121640 ,0
202004121650 ,0
202004121700 ,0
202004121710 ,0
202004121720 ,0
202004121730 ,0
202004121740 ,0
202004121750 ,0
202004121800 ,0
202004121810 ,0
202004121820 ,0
202004121830 ,0
202004121840 ,0
202004121850 ,0
202004121900 ,0
202004121910 ,0
202004121920 ,0
202004121930 ,0
202004121940 ,0
202004121950 ,0
202004122000 ,0
202004122010 ,0
202004122020 ,0
202004122030 ,0
202004122040 ,0
202004122050 ,0
202004122100 ,0
202004122110 ,0
202004122120 ,0
202004122130 ,0
202004122140 ,0
202004122150 ,0
202004122200 ,0
202004122210 ,0
202004122220 ,0
202004122230 ,0
202004122240 ,0
202004122250 ,0
202004122300 ,0
202004122310 ,0
202004122320 ,0
202004122330 ,0
202004122340 ,0
202004122350 ,0
202004122400 ,0
202004130010 ,0
202004130020 ,0
202004130030 ,0
202004130040 ,0
202004130050 ,0
202004130100 ,0
202004130110 ,0
202004130120 ,0
202004130130 ,0
202004130140 ,0
202004130150 ,0
202004130200 ,0
202004130210 ,0
202004130220 ,0
202004130230 ,0
202004130240 ,0
202004130250 ,0
202004130300 ,0
202004130310 ,0
202004130320 ,0
202004130330 ,0
202004130340 ,0
202004130350 ,0
202004130400 ,0
202004130410 ,0
202004130420 ,0
202004130430 ,0
202004130440 ,0
202004130450 ,0
202004130500 ,0
202004130510 ,0
202004130520 ,0
202004130530 ,0
202004130540 ,0
202004130550 ,0
202004130600 ,0
202004130610 ,0
202004130620 ,0
202004130630 ,0
202004130640 ,0
202004130650 ,0
202004130700 ,0
202004130710 ,0
202004130720 ,0
202004130730 ,0
202004130740 ,0
202004130750 ,0
202004130800 ,0
202004130810 ,0
202004130820 ,0
202004130830 ,0
202004130840 ,0
202004130850 ,0
202004130900 ,0
202004130910 ,0
202004130920 ,0
202004130930 ,0
202004130940 ,0
202004130950 ,0
202004131000 ,0
202004131010 ,0
202004131020 ,0
202004131030 ,0
202004131040 ,0
202004131050 ,0
202004131100 ,0
202004131110 ,0
202004131120 ,0
202004131130 ,0
202004131140 ,0
202004131150 ,0
202004131200 ,0
202004131210 ,0
202004131220 ,0
202004131230 ,0
202004131240 ,0
202004131250 ,0
202004131300 ,0
202004131310 ,0
202004131320 ,0
202004131330 ,0
202004131340 ,0
202004131350 ,0
202004131400 ,0
202004131410 ,0
202004131420 ,0
202004131430 ,0
202004131440 ,0
202004131450 ,0
202004131500 ,0
202004131510 ,0
202004131520 ,0
202004131530 ,0
202004131540 ,0
202004131550 ,0
202004131600 ,0
202004131610 ,0
202004131620 ,0
202004131630 ,0
202004131640 ,0
202004131650 ,0
202004131700 ,0
202004131710 ,0
202004131720 ,0
202004131730 ,0
202004131740 ,0
202004131750 ,0
202004131800 ,0
202004131810 ,0
202004131820 ,0
202004131830 ,0
202004131840 ,0
202004131850 ,0
202004131900 ,0
202004131910 ,0
202004131920 ,0
202004131930 ,0
202004131940 ,0
202004131950 ,0
202004132000 ,0
202004132010 ,0
202004132020 ,0
202004132030 ,0
202004132040 ,0
202004132050 ,0
202004132100 ,0
202004132110 ,0
202004132120 ,0
202004132130 ,0
202004132140 ,0
202004132150 ,0
202004132200 ,0
202004132210 ,0
202004132220 ,0
202004132230 ,0
202004132240 ,0
202004132250 ,0
202004132300 ,0
202004132310 ,0
202004132320 ,0
202004132330 ,0
202004132340 ,0
202004132350 ,0
202004132400 ,0
202004140010 ,0
202004140020 ,0
202004140030 ,0
202004140040 ,0
202004140050 ,0
202004140100 ,0
202004140110 ,0
202004140120 ,0
202004140130 ,0
202004140140 ,0
202004140150 ,0
202004140200 ,0
202004140210 ,0
202004140220 ,0
202004140230 ,0
202004140240 ,0
202004140250 ,0
202004140300 ,0
202004140310 ,0
202004140320 ,0
202004140330 ,0
202004140340 ,0
202004140350 ,0
202004140400 ,0
202004140410 ,0
202004140420 ,0
202004140430 ,0
202004140440 ,0
202004140450 ,0
202004140500 ,0
202004140510 ,0
202004140520 ,0
202004140530 ,0
202004140540 ,0
202004140550 ,0
202004140600 ,0
202004140610 ,0
202004140620 ,0
202004140630 ,0
202004140640 ,0
202004140650 ,0
202004140700 ,0
202004140710 ,0
202004140720 ,0
202004140730 ,0
202004140740 ,0
202004140750 ,0
202004140800 ,0
202004140810 ,0
202004140820 ,0
202004140830 ,0
202004140840 ,0
202004140850 ,0
202004140900 ,0
202004140910 ,0
202004140920 ,0
202004140930 ,0
202004140940 ,0
202004140950 ,0
202004141000 ,0
202004141010 ,0
202004141020 ,0
202004141030 ,0
202004141040 ,0
202004141050 ,0
202004141100 ,0
202004141110 ,0
202004141120 ,0
202004141130 ,0
202004141140 ,0
202004141150 ,0
202004141200 ,0
202004141210 ,0
202004141220 ,0
202004141230 ,0
202004141240 ,0
202004141250 ,0
202004141300 ,0
202004141310 ,0
202004141320 ,0
202004141330 ,0
202004141340 ,0
202004141350 ,0
202004141400 ,0
202004141410 ,0
202004141420 ,0
202004141430 ,0
202004141440 ,0
202004141450 ,0
202004141500 ,0
202004141510 ,0
202004141520 ,0
202004141530 ,0
202004141540 ,0
202004141550 ,0
202004141600 ,0
202004141610 ,0
202004141620 ,0
202004141630 ,0
202004141640 ,0
202004141650 ,0
202004141700 ,0
202004141710 ,0
202004141720 ,0
202004141730 ,0
202004141740 ,0
202004141750 ,0
202004141800 ,0
202004141810 ,0
202004141820 ,0
202004141830 ,0
202004141840 ,0
202004141850 ,0
202004141900 ,0
202004141910 ,0
202004141920 ,0
202004141930 ,0
202004141940 ,0
202004141950 ,0
202004142000 ,0
202004142010 ,0
202004142020 ,0
202004142030 ,0
202004142040 ,0
202004142050 ,0
202004142100 ,0
202004142110 ,0
202004142120 ,0
202004142130 ,0
202004142140 ,0
202004142150 ,0
202004142200 ,0
202004142210 ,0
202004142220 ,0
202004142230 ,0
202004142240 ,0
202004142250 ,0
202004142300 ,0
202004142310 ,0
202004142320 ,0
202004142330 ,0
202004142340 ,0
202004142350 ,0
202004142400 ,0
202004150010 ,0
202004150020 ,0
202004150030 ,0
202004150040 ,0
202004150050 ,0
202004150100 ,0
202004150110 ,0
202004150120 ,0
202004150130 ,0
202004150140 ,0
202004150150 ,0
202004150200 ,0
202004150210 ,0
202004150220 ,0
202004150230 ,0
202004150240 ,0
202004150250 ,0
202004150300 ,0
202004150310 ,0
202004150320 ,0
202004150330 ,0
202004150340 ,0
202004150350 ,0
202004150400 ,0
202004150410 ,0
202004150420 ,0
202004150430 ,0
202004150440 ,0
202004150450 ,0
202004150500 ,0
202004150510 ,0
202004150520 ,0
202004150530 ,0
202004150540 ,0
202004150550 ,0
202004150600 ,0
202004150610 ,0
202004150620 ,0
202004150630 ,0
202004150640 ,0
202004150650 ,0
202004150700 ,0
202004150710 ,0
202004150720 ,0
202004150730 ,0
202004150740 ,0
202004150750 ,0
202004150800 ,0
202004150810 ,0
202004150820 ,0
202004150830 ,0
202004150840 ,0
202004150850 ,0
202004150900 ,0
202004150910 ,0
202004150920 ,0
202004150930 ,0
202004150940 ,0
202004150950 ,0
202004151000 ,0
202004151010 ,0
202004151020 ,0
202004151030 ,0
202004151040 ,0
202004151050 ,0
202004151100 ,0
202004151110 ,0
202004151120 ,0
202004151130 ,0
202004151140 ,0
202004151150 ,0
202004151200 ,0
202004151210 ,0
202004151220 ,0
202004151230 ,0
202004151240 ,0
202004151250 ,0
202004151300 ,0
202004151310 ,0
202004151320 ,0
202004151330 ,0
202004151340 ,0
202004151350 ,0
202004151400 ,0
202004151410 ,0
202004151420 ,0
202004151430 ,0
202004151440 ,0
202004151450 ,0
202004151500 ,0
202004151510 ,0
202004151520 ,0
202004151530 ,0
202004151540 ,0
202004151550 ,0
202004151600 ,0
202004151610 ,0
202004151620 ,0
202004151630 ,0
202004151640 ,0
202004151650 ,0
202004151700 ,0
202004151710 ,0
202004151720 ,0
202004151730 ,0
202004151740 ,0
202004151750 ,0
202004151800 ,0
202004151810 ,0
202004151820 ,0
202004151830 ,0
202004151840 ,0
202004151850 ,0
202004151900 ,0
202004151910 ,0
202004151920 ,0
202004151930 ,0
202004151940 ,0
202004151950 ,0
202004152000 ,0
202004152010 ,0
202004152020 ,0
202004152030 ,0
202004152040 ,0
202004152050 ,0
202004152100 ,0
202004152110 ,0
202004152120 ,0
202004152130 ,0
202004152140 ,0
202004152150 ,0
202004152200 ,0
202004152210 ,0
202004152220 ,0
202004152230 ,0
202004152240 ,0
202004152250 ,0
202004152300 ,0
202004152310 ,0
202004152320 ,0
202004152330 ,0
202004152340 ,0
202004152350 ,0
202004152400 ,0
202004160010 ,0
202004160020 ,0
202004160030 ,0
202004160040 ,0
202004160050 ,0
202004160100 ,0
202004160110 ,0
202004160120 ,0
202004160130 ,0
202004160140 ,0
202004160150 ,0
202004160200 ,0
202004160210 ,0
202004160220 ,0
202004160230 ,0
202004160240 ,0
202004160250 ,0
202004160300 ,0
202004160310 ,0
202004160320 ,0
202004160330 ,0
202004160340 ,0
202004160350 ,0
202004160400 ,0
202004160410 ,0
202004160420 ,0
202004160430 ,0
202004160440 ,0
202004160450 ,0
202004160500 ,0
202004160510 ,0
202004160520 ,0
202004160530 ,0
202004160540 ,0
202004160550 ,0
202004160600 ,0
202004160610 ,0
202004160620 ,0
202004160630 ,0
202004160640 ,0
202004160650 ,0
202004160700 ,0
202004160710 ,0
202004160720 ,0
202004160730 ,0
202004160740 ,0
202004160750 ,0
202004160800 ,0
202004160810 ,0
202004160820 ,0
202004160830 ,0
202004160840 ,0
202004160850 ,0
202004160900 ,0
202004160910 ,0
202004160920 ,0
202004160930 ,0
202004160940 ,0
202004160950 ,0
202004161000 ,0
202004161010 ,0
202004161020 ,0
202004161030 ,0
202004161040 ,0
202004161050 ,0
202004161100 ,0
202004161110 ,0
202004161120 ,0
202004161130 ,0
202004161140 ,0
202004161150 ,0
202004161200 ,0
202004161210 ,0
202004161220 ,0
202004161230 ,0
202004161240 ,0
202004161250 ,0
202004161300 ,0
202004161310 ,0
202004161320 ,0
202004161330 ,0
202004161340 ,0
202004161350 ,0
202004161400 ,0
202004161410 ,0
202004161420 ,0
202004161430 ,0
202004161440 ,0
202004161450 ,0
202004161500 ,0
202004161510 ,0
202004161520 ,0
202004161530 ,0
202004161540 ,0
202004161550 ,0
202004161600 ,0
202004161610 ,0
202004161620 ,0
202004161630 ,0
202004161640 ,0
202004161650 ,0
202004161700 ,0
202004161710 ,0
202004161720 ,0
202004161730 ,0
202004161740 ,0
202004161750 ,0
202004161800 ,0
202004161810 ,0
202004161820 ,0
202004161830 ,0
202004161840 ,0
202004161850 ,0
202004161900 ,0
202004161910 ,0
202004161920 ,0
202004161930 ,0
202004161940 ,0
202004161950 ,0
202004162000 ,0
202004162010 ,0
202004162020 ,0
202004162030 ,0
202004162040 ,0
202004162050 ,0
202004162100 ,0
202004162110 ,0
202004162120 ,0
202004162130 ,0
202004162140 ,0
202004162150 ,0
202004162200 ,0
202004162210 ,0
202004162220 ,0
202004162230 ,0
202004162240 ,0
202004162250 ,0
202004162300 ,0
202004162310 ,0
202004162320 ,0
202004162330 ,0
202004162340 ,0
202004162350 ,0
202004162400 ,0
202004170010 ,0
202004170020 ,0
202004170030 ,0
202004170040 ,0
202004170050 ,0
202004170100 ,0
202004170110 ,0
202004170120 ,0
202004170130 ,0
202004170140 ,0
202004170150 ,0
202004170200 ,0
202004170210 ,0
202004170220 ,0
202004170230 ,0
202004170240 ,0
202004170250 ,0
202004170300 ,0
202004170310 ,0
202004170320 ,0
202004170330 ,0
202004170340 ,0
202004170350 ,0
202004170400 ,0
202004170410 ,0
202004170420 ,0
202004170430 ,0
202004170440 ,0
202004170450 ,1
202004170500 ,0
202004170510 ,1
202004170520 ,1
202004170530 ,1
202004170540 ,1
202004170550 ,1
202004170600 ,0
202004170610 ,1
202004170620 ,1
202004170630 ,0
202004170640 ,0
202004170650 ,1
202004170700 ,0
202004170710 ,1
202004170720 ,0
202004170730 ,0
202004170740 ,1
202004170750 ,0
202004170800 ,1
202004170810 ,0
202004170820 ,1
202004170830 ,1
202004170840 ,0
202004170850 ,1
202004170900 ,0
202004170910 ,1
202004170920 ,1
202004170930 ,1
202004170940 ,0
202004170950 ,1
202004171000 ,0
202004171010 ,1
202004171020 ,0
202004171030 ,1
202004171040 ,0
202004171050 ,2
202004171100 ,1
202004171110 ,0
202004171120 ,1
202004171130 ,0
202004171140 ,0
202004171150 ,1
202004171200 ,1
202004171210 ,0
202004171220 ,0
202004171230 ,0
202004171240 ,0
202004171250 ,0
202004171300 ,0
202004171310 ,0
202004171320 ,0
202004171330 ,0
202004171340 ,0
202004171350 ,0
202004171400 ,0
202004171410 ,0
202004171420 ,0
202004171430 ,0
202004171440 ,0
202004171450 ,0
202004171500 ,0
202004171510 ,0
202004171520 ,0
202004171530 ,0
202004171540 ,0
202004171550 ,0
202004171600 ,0
202004171610 ,0
202004171620 ,0
202004171630 ,0
202004171640 ,0
202004171650 ,0
202004171700 ,0
202004171710 ,0
202004171720 ,0
202004171730 ,0
202004171740 ,0
202004171750 ,0
202004171800 ,0
202004171810 ,0
202004171820 ,0
202004171830 ,0
202004171840 ,0
202004171850 ,0
202004171900 ,0
202004171910 ,0
202004171920 ,0
202004171930 ,0
202004171940 ,0
202004171950 ,0
202004172000 ,0
202004172010 ,0
202004172020 ,0
202004172030 ,0
202004172040 ,0
202004172050 ,0
202004172100 ,0
202004172110 ,0
202004172120 ,0
202004172130 ,0
202004172140 ,0
202004172150 ,0
202004172200 ,0
202004172210 ,0
202004172220 ,0
202004172230 ,0
202004172240 ,0
202004172250 ,0
202004172300 ,0
202004172310 ,0
202004172320 ,0
202004172330 ,0
202004172340 ,0
202004172350 ,0
202004172400 ,0
202004180010 ,0
202004180020 ,0
202004180030 ,0
202004180040 ,0
202004180050 ,0
202004180100 ,0
202004180110 ,0
202004180120 ,0
202004180130 ,0
202004180140 ,0
202004180150 ,0
202004180200 ,0
202004180210 ,0
202004180220 ,0
202004180230 ,0
202004180240 ,0
202004180250 ,0
202004180300 ,0
202004180310 ,0
202004180320 ,0
202004180330 ,0
202004180340 ,0
202004180350 ,0
202004180400 ,0
202004180410 ,0
202004180420 ,0
202004180430 ,0
202004180440 ,0
202004180450 ,0
202004180500 ,0
202004180510 ,0
202004180520 ,0
202004180530 ,0
202004180540 ,0
202004180550 ,0
202004180600 ,0
202004180610 ,0
202004180620 ,0
202004180630 ,0
202004180640 ,0
202004180650 ,0
202004180700 ,0
202004180710 ,0
202004180720 ,0
202004180730 ,0
202004180740 ,0
202004180750 ,0
202004180800 ,0
202004180810 ,0
202004180820 ,0
202004180830 ,0
202004180840 ,0
202004180850 ,0
202004180900 ,0
202004180910 ,0
202004180920 ,0
202004180930 ,0
202004180940 ,0
202004180950 ,0
202004181000 ,0
202004181010 ,0
202004181020 ,0
202004181030 ,0
202004181040 ,0
202004181050 ,0
202004181100 ,0
202004181110 ,0
202004181120 ,0
202004181130 ,0
202004181140 ,0
202004181150 ,0
202004181200 ,0
202004181210 ,0
202004181220 ,0
202004181230 ,0
202004181240 ,0
202004181250 ,0
202004181300 ,0
202004181310 ,0
202004181320 ,0
202004181330 ,0
202004181340 ,0
202004181350 ,0
202004181400 ,0
202004181410 ,0
202004181420 ,0
202004181430 ,0
202004181440 ,0
202004181450 ,0
202004181500 ,0
202004181510 ,0
202004181520 ,0
202004181530 ,0
202004181540 ,0
202004181550 ,0
202004181600 ,0
202004181610 ,0
202004181620 ,0
202004181630 ,0
202004181640 ,0
202004181650 ,0
202004181700 ,0
202004181710 ,0
202004181720 ,0
202004181730 ,0
202004181740 ,0
202004181750 ,0
202004181800 ,0
202004181810 ,0
202004181820 ,0
202004181830 ,0
202004181840 ,0
202004181850 ,0
202004181900 ,0
202004181910 ,0
202004181920 ,0
202004181930 ,0
202004181940 ,0
202004181950 ,0
202004182000 ,0
202004182010 ,0
202004182020 ,0
202004182030 ,0
202004182040 ,0
202004182050 ,0
202004182100 ,0
202004182110 ,0
202004182120 ,0
202004182130 ,0
202004182140 ,0
202004182150 ,0
202004182200 ,0
202004182210 ,0
202004182220 ,0
202004182230 ,0
202004182240 ,0
202004182250 ,0
202004182300 ,0
202004182310 ,0
202004182320 ,0
202004182330 ,0
202004182340 ,0
202004182350 ,0
202004182400 ,0
202004190010 ,0
202004190020 ,0
202004190030 ,0
202004190040 ,0
202004190050 ,0
202004190100 ,0
202004190110 ,0
202004190120 ,0
202004190130 ,0
202004190140 ,0
202004190150 ,0
202004190200 ,0
202004190210 ,0
202004190220 ,0
202004190230 ,0
202004190240 ,0
202004190250 ,0
202004190300 ,0
202004190310 ,0
202004190320 ,0
202004190330 ,0
202004190340 ,0
202004190350 ,0
202004190400 ,0
202004190410 ,0
202004190420 ,0
202004190430 ,0
202004190440 ,0
202004190450 ,0
202004190500 ,0
202004190510 ,0
202004190520 ,0
202004190530 ,0
202004190540 ,0
202004190550 ,0
202004190600 ,0
202004190610 ,0
202004190620 ,0
202004190630 ,0
202004190640 ,0
202004190650 ,0
202004190700 ,0
202004190710 ,0
202004190720 ,0
202004190730 ,0
202004190740 ,0
202004190750 ,0
202004190800 ,0
202004190810 ,0
202004190820 ,0
202004190830 ,0
202004190840 ,0
202004190850 ,0
202004190900 ,0
202004190910 ,0
202004190920 ,0
202004190930 ,0
202004190940 ,0
202004190950 ,1
202004191000 ,0
202004191010 ,0
202004191020 ,0
202004191030 ,0
202004191040 ,1
202004191050 ,0
202004191100 ,0
202004191110 ,0
202004191120 ,1
202004191130 ,0
202004191140 ,0
202004191150 ,0
202004191200 ,1
202004191210 ,0
202004191220 ,0
202004191230 ,0
202004191240 ,0
202004191250 ,1
202004191300 ,0
202004191310 ,0
202004191320 ,1
202004191330 ,0
202004191340 ,1
202004191350 ,0
202004191400 ,1
202004191410 ,0
202004191420 ,1
202004191430 ,1
202004191440 ,0
202004191450 ,1
202004191500 ,0
202004191510 ,0
202004191520 ,1
202004191530 ,1
202004191540 ,0
202004191550 ,1
202004191600 ,1
202004191610 ,0
202004191620 ,1
202004191630 ,0
202004191640 ,1
202004191650 ,0
202004191700 ,0
202004191710 ,0
202004191720 ,0
202004191730 ,0
202004191740 ,0
202004191750 ,1
202004191800 ,1
202004191810 ,0
202004191820 ,1
202004191830 ,1
202004191840 ,0
202004191850 ,1
202004191900 ,1
202004191910 ,2
202004191920 ,0
202004191930 ,1
202004191940 ,1
202004191950 ,0
202004192000 ,0
202004192010 ,0
202004192020 ,0
202004192030 ,0
202004192040 ,0
202004192050 ,0
202004192100 ,0
202004192110 ,0
202004192120 ,0
202004192130 ,0
202004192140 ,1
202004192150 ,0
202004192200 ,0
202004192210 ,0
202004192220 ,0
202004192230 ,0
202004192240 ,0
202004192250 ,0
202004192300 ,0
202004192310 ,0
202004192320 ,0
202004192330 ,0
202004192340 ,0
202004192350 ,0
202004192400 ,0
202004200010 ,0
202004200020 ,0
202004200030 ,0
202004200040 ,0
202004200050 ,0
202004200100 ,0
202004200110 ,0
202004200120 ,0
202004200130 ,0
202004200140 ,0
202004200150 ,0
202004200200 ,0
202004200210 ,0
202004200220 ,0
202004200230 ,0
202004200240 ,0
202004200250 ,0
202004200300 ,0
202004200310 ,0
202004200320 ,0
202004200330 ,0
202004200340 ,0
202004200350 ,0
202004200400 ,0
202004200410 ,0
202004200420 ,0
202004200430 ,0
202004200440 ,0
202004200450 ,0
202004200500 ,0
202004200510 ,0
202004200520 ,0
202004200530 ,0
202004200540 ,0
202004200550 ,0
202004200600 ,0
202004200610 ,0
202004200620 ,0
202004200630 ,0
202004200640 ,0
202004200650 ,0
202004200700 ,0
202004200710 ,0
202004200720 ,0
202004200730 ,0
202004200740 ,0
202004200750 ,0
202004200800 ,0
202004200810 ,0
202004200820 ,0
202004200830 ,0
202004200840 ,0
202004200850 ,0
202004200900 ,0
202004200910 ,0
202004200920 ,0
202004200930 ,0
202004200940 ,0
202004200950 ,0
202004201000 ,0
202004201010 ,0
202004201020 ,0
202004201030 ,0
202004201040 ,0
202004201050 ,0
202004201100 ,0
202004201110 ,0
202004201120 ,0
202004201130 ,0
202004201140 ,0
202004201150 ,0
202004201200 ,0
202004201210 ,0
202004201220 ,0
202004201230 ,0
